mRNA	lncRNA	pcc	adjp
ENSMUSG00000053646.13	ENSMUSG00000103174.1	0.995733474184	0.00140180351704
ENSMUSG00000053702.16	ENSMUSG00000102610.1	0.997289223961	0.000149290975757
ENSMUSG00000053746.8	ENSMUSG00000097494.7	0.994585710653	0.00428314371858
ENSMUSG00000053746.8	ENSMUSG00000104974.1	0.996838542754	0.000324408038742
ENSMUSG00000053768.13	ENSMUSG00000105622.1	0.993757475656	0.00818715052795
ENSMUSG00000053769.5	ENSMUSG00000116908.1	0.997799086419	5.07579214499e-05
ENSMUSG00000053799.6	ENSMUSG00000097156.7	0.994503093305	0.00459195481266
ENSMUSG00000053841.15	ENSMUSG00000103828.1	0.996255477763	0.000747206907519
ENSMUSG00000053870.7	ENSMUSG00000085929.1	0.996594820023	0.000469011454303
ENSMUSG00000053929.17	ENSMUSG00000093732.1	0.998340023403	1.12042474846e-05
ENSMUSG00000053929.17	ENSMUSG00000097912.1	0.993717436322	0.00842602699307
ENSMUSG00000053931.11	ENSMUSG00000109362.1	0.995353007877	0.0021020736616
ENSMUSG00000053950.10	ENSMUSG00000110400.1	0.994323924589	0.00531861846385
ENSMUSG00000053964.17	ENSMUSG00000108120.1	0.994850028365	0.00339881524397
ENSMUSG00000054021.6	ENSMUSG00000097317.1	0.995633011001	0.00156623256913
ENSMUSG00000054021.6	ENSMUSG00000108063.1	0.996860750862	0.000313187996922
ENSMUSG00000054034.10	ENSMUSG00000103991.1	0.998203980453	1.71846849455e-05
ENSMUSG00000054034.10	ENSMUSG00000109780.1	0.996531403054	0.000513679587811
ENSMUSG00000054057.2	ENSMUSG00000086645.2	0.995201820075	0.00244349915895
ENSMUSG00000054083.8	ENSMUSG00000033731.9	0.998483508714	6.8196683398e-06
ENSMUSG00000054083.8	ENSMUSG00000036162.3	0.998483508714	6.8196683398e-06
ENSMUSG00000054083.8	ENSMUSG00000053528.6	0.998483508714	6.8196683398e-06
ENSMUSG00000054083.8	ENSMUSG00000084839.1	0.998483508714	6.8196683398e-06
ENSMUSG00000054083.8	ENSMUSG00000085592.1	0.998483508714	6.8196683398e-06
ENSMUSG00000054083.8	ENSMUSG00000085909.1	0.998483508714	6.8196683398e-06
ENSMUSG00000054083.8	ENSMUSG00000086042.1	0.998483508714	6.8196683398e-06
ENSMUSG00000054083.8	ENSMUSG00000086043.1	0.998483508714	6.8196683398e-06
ENSMUSG00000054083.8	ENSMUSG00000086149.1	0.998483508714	6.8196683398e-06
ENSMUSG00000054083.8	ENSMUSG00000086163.1	0.998483508714	6.8196683398e-06
ENSMUSG00000054083.8	ENSMUSG00000086165.1	0.998483508714	6.8196683398e-06
ENSMUSG00000054083.8	ENSMUSG00000086438.2	0.998483508714	6.8196683398e-06
ENSMUSG00000054083.8	ENSMUSG00000086556.2	0.998483508714	6.8196683398e-06
ENSMUSG00000054083.8	ENSMUSG00000087002.1	0.998483508714	6.8196683398e-06
ENSMUSG00000054083.8	ENSMUSG00000087029.1	0.998483508714	6.8196683398e-06
ENSMUSG00000054083.8	ENSMUSG00000087159.7	0.993721915877	0.00839904797469
ENSMUSG00000054083.8	ENSMUSG00000087600.1	0.998483508714	6.8196683398e-06
ENSMUSG00000054083.8	ENSMUSG00000089718.1	0.998483508714	6.8196683398e-06
ENSMUSG00000054083.8	ENSMUSG00000089797.1	0.998483508714	6.8196683398e-06
ENSMUSG00000054083.8	ENSMUSG00000090458.1	0.998483508714	6.8196683398e-06
ENSMUSG00000054083.8	ENSMUSG00000090638.1	0.998483508714	6.8196683398e-06
ENSMUSG00000054083.8	ENSMUSG00000091587.1	0.998483508714	6.8196683398e-06
ENSMUSG00000054083.8	ENSMUSG00000091906.2	0.998483508714	6.8196683398e-06
ENSMUSG00000054083.8	ENSMUSG00000092220.1	0.998483508714	6.8196683398e-06
ENSMUSG00000054083.8	ENSMUSG00000096953.2	0.998483508714	6.8196683398e-06
ENSMUSG00000054083.8	ENSMUSG00000097036.1	0.998483508714	6.8196683398e-06
ENSMUSG00000054083.8	ENSMUSG00000097681.1	0.998483508714	6.8196683398e-06
ENSMUSG00000054083.8	ENSMUSG00000098172.7	0.998483508714	6.8196683398e-06
ENSMUSG00000054083.8	ENSMUSG00000098552.1	0.998483508714	6.8196683398e-06
ENSMUSG00000054083.8	ENSMUSG00000099424.1	0.998483508714	6.8196683398e-06
ENSMUSG00000054083.8	ENSMUSG00000099503.1	0.998483508714	6.8196683398e-06
ENSMUSG00000054083.8	ENSMUSG00000099644.1	0.998483508714	6.8196683398e-06
ENSMUSG00000054083.8	ENSMUSG00000101641.1	0.998483508714	6.8196683398e-06
ENSMUSG00000054083.8	ENSMUSG00000101832.1	0.998483508714	6.8196683398e-06
ENSMUSG00000054083.8	ENSMUSG00000102538.1	0.998483508714	6.8196683398e-06
ENSMUSG00000054083.8	ENSMUSG00000104314.1	0.998483508714	6.8196683398e-06
ENSMUSG00000054083.8	ENSMUSG00000105297.1	0.998483508714	6.8196683398e-06
ENSMUSG00000054083.8	ENSMUSG00000105335.1	0.998483508714	6.8196683398e-06
ENSMUSG00000054083.8	ENSMUSG00000106036.1	0.998483508714	6.8196683398e-06
ENSMUSG00000054083.8	ENSMUSG00000106712.1	0.998483508714	6.8196683398e-06
ENSMUSG00000054083.8	ENSMUSG00000106738.1	0.998483508714	6.8196683398e-06
ENSMUSG00000054083.8	ENSMUSG00000107040.1	0.998483508714	6.8196683398e-06
ENSMUSG00000054083.8	ENSMUSG00000107058.1	0.998483508714	6.8196683398e-06
ENSMUSG00000054083.8	ENSMUSG00000107245.1	0.998483508714	6.8196683398e-06
ENSMUSG00000054083.8	ENSMUSG00000107340.1	0.998483508714	6.8196683398e-06
ENSMUSG00000054083.8	ENSMUSG00000107876.1	0.998483508714	6.8196683398e-06
ENSMUSG00000054083.8	ENSMUSG00000108332.1	0.998483508714	6.8196683398e-06
ENSMUSG00000054083.8	ENSMUSG00000108624.1	0.998483508714	6.8196683398e-06
ENSMUSG00000054083.8	ENSMUSG00000109854.1	0.998483508714	6.8196683398e-06
ENSMUSG00000054083.8	ENSMUSG00000110129.1	0.998483508714	6.8196683398e-06
ENSMUSG00000054083.8	ENSMUSG00000110340.1	0.998483508714	6.8196683398e-06
ENSMUSG00000054083.8	ENSMUSG00000110354.1	0.998483508714	6.8196683398e-06
ENSMUSG00000054083.8	ENSMUSG00000110500.1	0.998483508714	6.8196683398e-06
ENSMUSG00000054083.8	ENSMUSG00000111182.1	0.998483508714	6.8196683398e-06
ENSMUSG00000054083.8	ENSMUSG00000111637.1	0.998483508714	6.8196683398e-06
ENSMUSG00000054083.8	ENSMUSG00000113278.1	0.998483508714	6.8196683398e-06
ENSMUSG00000054083.8	ENSMUSG00000113868.1	0.998483508714	6.8196683398e-06
ENSMUSG00000054083.8	ENSMUSG00000114354.1	0.998483508714	6.8196683398e-06
ENSMUSG00000054083.8	ENSMUSG00000114388.1	0.998483508714	6.8196683398e-06
ENSMUSG00000054083.8	ENSMUSG00000114539.1	0.998483508714	6.8196683398e-06
ENSMUSG00000054083.8	ENSMUSG00000114640.1	0.998483508714	6.8196683398e-06
ENSMUSG00000054083.8	ENSMUSG00000114704.1	0.998483508714	6.8196683398e-06
ENSMUSG00000054083.8	ENSMUSG00000115139.1	0.998483508714	6.8196683398e-06
ENSMUSG00000054083.8	ENSMUSG00000115976.1	0.998483508714	6.8196683398e-06
ENSMUSG00000054083.8	ENSMUSG00000115986.1	0.998483508714	6.8196683398e-06
ENSMUSG00000054083.8	ENSMUSG00000116072.1	0.998483508714	6.8196683398e-06
ENSMUSG00000054083.8	ENSMUSG00000116607.1	0.998483508714	6.8196683398e-06
ENSMUSG00000054162.15	ENSMUSG00000111943.1	0.99664542608	0.000435557709404
ENSMUSG00000054204.6	ENSMUSG00000103804.1	0.993736286529	0.00831293045866
ENSMUSG00000054226.13	ENSMUSG00000103281.1	0.994183753727	0.00594442435929
ENSMUSG00000054252.18	ENSMUSG00000102344.1	0.993725888276	0.00837517708441
ENSMUSG00000054280.14	ENSMUSG00000104563.1	0.995247517615	0.00233619293767
ENSMUSG00000054309.9	ENSMUSG00000110504.1	0.998030453973	2.81934836717e-05
ENSMUSG00000054381.5	ENSMUSG00000086390.7	0.994006946712	0.00681020567468
ENSMUSG00000054381.5	ENSMUSG00000090016.1	0.993803166358	0.00792074174389
ENSMUSG00000054381.5	ENSMUSG00000096963.1	0.994184604775	0.00594046669408
ENSMUSG00000054381.5	ENSMUSG00000104719.1	0.994115272353	0.00626938418823
ENSMUSG00000054381.5	ENSMUSG00000108807.1	0.993945452476	0.00713225502745
ENSMUSG00000054405.14	ENSMUSG00000098760.1	0.997023480224	0.000239814323639
ENSMUSG00000054409.5	ENSMUSG00000086313.1	0.995461813048	0.00187962560537
ENSMUSG00000054409.5	ENSMUSG00000108120.1	0.995308512481	0.0021985520228
ENSMUSG00000054409.5	ENSMUSG00000115647.1	0.99400307315	0.00683016607056
ENSMUSG00000054423.14	ENSMUSG00000097174.2	0.994068665231	0.00649799220648
ENSMUSG00000054484.14	ENSMUSG00000110366.1	0.998018192741	2.91420307659e-05
ENSMUSG00000054499.9	ENSMUSG00000113126.1	0.994951501656	0.00309868035491
ENSMUSG00000054517.9	ENSMUSG00000106961.1	0.994828955029	0.00346378774555
ENSMUSG00000054519.8	ENSMUSG00000110713.1	0.995485655332	0.00183335896911
ENSMUSG00000054594.13	ENSMUSG00000084873.3	0.994853769178	0.0033873780651
ENSMUSG00000054611.16	ENSMUSG00000087301.7	0.995182602855	0.0024897177541
ENSMUSG00000054659.13	ENSMUSG00000106691.1	0.997717740857	6.13902289554e-05
ENSMUSG00000054679.8	ENSMUSG00000114709.1	0.994321306301	0.00532983611626
ENSMUSG00000054693.14	ENSMUSG00000106164.1	0.998584609309	4.65013854196e-06
ENSMUSG00000054720.12	ENSMUSG00000104094.1	0.995769354592	0.0013463757219
ENSMUSG00000054723.5	ENSMUSG00000097912.1	0.993979438082	0.00695290207576
ENSMUSG00000054723.5	ENSMUSG00000097967.1	0.994287168189	0.00547771822391
ENSMUSG00000054723.5	ENSMUSG00000108621.1	0.996402355228	0.000614597271282
ENSMUSG00000054792.15	ENSMUSG00000097385.1	0.9958007919	0.00129919363215
ENSMUSG00000054793.8	ENSMUSG00000114662.1	0.994365279979	0.00514376567865
ENSMUSG00000054808.15	ENSMUSG00000106491.1	0.997656696172	7.04546247344e-05
ENSMUSG00000054814.14	ENSMUSG00000107318.1	0.99700112918	0.000249013198227
ENSMUSG00000054843.8	ENSMUSG00000060149.7	0.994333854172	0.00527623684145
ENSMUSG00000054855.13	ENSMUSG00000109568.1	0.997384016782	0.000124441013553
ENSMUSG00000054958.6	ENSMUSG00000044125.6	0.997771389379	5.4201494128e-05
ENSMUSG00000054976.14	ENSMUSG00000102494.1	0.996365131437	0.000646347244049
ENSMUSG00000055013.15	ENSMUSG00000053545.6	0.999850675488	2.60313009563e-12
ENSMUSG00000055013.15	ENSMUSG00000054391.12	0.999850675488	2.60313009563e-12
ENSMUSG00000055013.15	ENSMUSG00000070794.11	0.999850675488	2.60313009563e-12
ENSMUSG00000055013.15	ENSMUSG00000072688.2	0.999850675488	2.60313009563e-12
ENSMUSG00000055013.15	ENSMUSG00000075029.7	0.999850675488	2.60313009563e-12
ENSMUSG00000055013.15	ENSMUSG00000075330.4	0.999850675488	2.60313009563e-12
ENSMUSG00000055013.15	ENSMUSG00000084797.1	0.999850675488	2.60313009563e-12
ENSMUSG00000055013.15	ENSMUSG00000084864.1	0.999850675488	2.60313009563e-12
ENSMUSG00000055013.15	ENSMUSG00000085024.1	0.997879122907	4.17612583619e-05
ENSMUSG00000055013.15	ENSMUSG00000085354.1	0.999850675488	2.60313009563e-12
ENSMUSG00000055013.15	ENSMUSG00000085548.1	0.999850675488	2.60313009563e-12
ENSMUSG00000055013.15	ENSMUSG00000085707.1	0.999850675488	2.60313009563e-12
ENSMUSG00000055013.15	ENSMUSG00000085899.1	0.999850675488	2.60313009563e-12
ENSMUSG00000055013.15	ENSMUSG00000085923.1	0.999850675488	2.60313009563e-12
ENSMUSG00000055013.15	ENSMUSG00000086498.1	0.999850675488	2.60313009563e-12
ENSMUSG00000055013.15	ENSMUSG00000086563.1	0.999850675488	2.60313009563e-12
ENSMUSG00000055013.15	ENSMUSG00000086872.1	0.999850675488	2.60313009563e-12
ENSMUSG00000055013.15	ENSMUSG00000087179.8	0.999850675488	2.60313009563e-12
ENSMUSG00000055013.15	ENSMUSG00000087352.1	0.999850675488	2.60313009563e-12
ENSMUSG00000055013.15	ENSMUSG00000087383.7	0.999850675488	2.60313009563e-12
ENSMUSG00000055013.15	ENSMUSG00000087435.1	0.999850675488	2.60313009563e-12
ENSMUSG00000055013.15	ENSMUSG00000090307.7	0.999850675488	2.60313009563e-12
ENSMUSG00000055013.15	ENSMUSG00000090374.1	0.999850675488	2.60313009563e-12
ENSMUSG00000055013.15	ENSMUSG00000091457.1	0.999850675488	2.60313009563e-12
ENSMUSG00000055013.15	ENSMUSG00000092241.1	0.999850675488	2.60313009563e-12
ENSMUSG00000055013.15	ENSMUSG00000093619.1	0.999850675488	2.60313009563e-12
ENSMUSG00000055013.15	ENSMUSG00000093771.1	0.999850675488	2.60313009563e-12
ENSMUSG00000055013.15	ENSMUSG00000097932.2	0.999850675488	2.60313009563e-12
ENSMUSG00000055013.15	ENSMUSG00000100253.1	0.999850675488	2.60313009563e-12
ENSMUSG00000055013.15	ENSMUSG00000100936.1	0.999850675488	2.60313009563e-12
ENSMUSG00000055013.15	ENSMUSG00000101028.1	0.999850675488	2.60313009563e-12
ENSMUSG00000055013.15	ENSMUSG00000101089.1	0.999850675488	2.60313009563e-12
ENSMUSG00000055013.15	ENSMUSG00000101603.1	0.999850675488	2.60313009563e-12
ENSMUSG00000055013.15	ENSMUSG00000102055.1	0.999850675488	2.60313009563e-12
ENSMUSG00000055013.15	ENSMUSG00000103413.1	0.999850675488	2.60313009563e-12
ENSMUSG00000055013.15	ENSMUSG00000103668.1	0.999850675488	2.60313009563e-12
ENSMUSG00000055013.15	ENSMUSG00000103731.1	0.999850675488	2.60313009563e-12
ENSMUSG00000055013.15	ENSMUSG00000104306.1	0.999850675488	2.60313009563e-12
ENSMUSG00000055013.15	ENSMUSG00000104512.1	0.999850675488	2.60313009563e-12
ENSMUSG00000055013.15	ENSMUSG00000105008.1	0.999850675488	2.60313009563e-12
ENSMUSG00000055013.15	ENSMUSG00000105254.1	0.999850675488	2.60313009563e-12
ENSMUSG00000055013.15	ENSMUSG00000105283.1	0.999850675488	2.60313009563e-12
ENSMUSG00000055013.15	ENSMUSG00000105871.1	0.999850675488	2.60313009563e-12
ENSMUSG00000055013.15	ENSMUSG00000106275.1	0.999850675488	2.60313009563e-12
ENSMUSG00000055013.15	ENSMUSG00000107999.1	0.999850675488	2.60313009563e-12
ENSMUSG00000055013.15	ENSMUSG00000108014.1	0.999850675488	2.60313009563e-12
ENSMUSG00000055013.15	ENSMUSG00000108421.1	0.999850675488	2.60313009563e-12
ENSMUSG00000055013.15	ENSMUSG00000108672.1	0.999850675488	2.60313009563e-12
ENSMUSG00000055013.15	ENSMUSG00000108924.1	0.999850675488	2.60313009563e-12
ENSMUSG00000055013.15	ENSMUSG00000108934.1	0.999850675488	2.60313009563e-12
ENSMUSG00000055013.15	ENSMUSG00000109468.1	0.999850675488	2.60313009563e-12
ENSMUSG00000055013.15	ENSMUSG00000109657.1	0.999850675488	2.60313009563e-12
ENSMUSG00000055013.15	ENSMUSG00000110802.1	0.994333841739	0.00527628974962
ENSMUSG00000055013.15	ENSMUSG00000110831.1	0.999850675488	2.60313009563e-12
ENSMUSG00000055013.15	ENSMUSG00000111039.1	0.999850675488	2.60313009563e-12
ENSMUSG00000055013.15	ENSMUSG00000111363.1	0.999850675488	2.60313009563e-12
ENSMUSG00000055013.15	ENSMUSG00000111712.1	0.999850675488	2.60313009563e-12
ENSMUSG00000055013.15	ENSMUSG00000112028.1	0.999850675488	2.60313009563e-12
ENSMUSG00000055013.15	ENSMUSG00000112093.1	0.999850675488	2.60313009563e-12
ENSMUSG00000055013.15	ENSMUSG00000112110.1	0.999850675488	2.60313009563e-12
ENSMUSG00000055013.15	ENSMUSG00000112308.1	0.999850675488	2.60313009563e-12
ENSMUSG00000055013.15	ENSMUSG00000112983.1	0.999850675488	2.60313009563e-12
ENSMUSG00000055013.15	ENSMUSG00000113252.1	0.999850675488	2.60313009563e-12
ENSMUSG00000055013.15	ENSMUSG00000113484.1	0.999850675488	2.60313009563e-12
ENSMUSG00000055013.15	ENSMUSG00000114209.1	0.999850675488	2.60313009563e-12
ENSMUSG00000055013.15	ENSMUSG00000114553.1	0.999850675488	2.60313009563e-12
ENSMUSG00000055013.15	ENSMUSG00000114772.1	0.999850675488	2.60313009563e-12
ENSMUSG00000055013.15	ENSMUSG00000115425.1	0.999850675488	2.60313009563e-12
ENSMUSG00000055013.15	ENSMUSG00000116033.1	0.999850675488	2.60313009563e-12
ENSMUSG00000055013.15	ENSMUSG00000116092.1	0.999850675488	2.60313009563e-12
ENSMUSG00000055013.15	ENSMUSG00000116160.1	0.999850675488	2.60313009563e-12
ENSMUSG00000055013.15	ENSMUSG00000116223.1	0.99490277917	0.00324018930774
ENSMUSG00000055013.15	ENSMUSG00000116480.1	0.999850675488	2.60313009563e-12
ENSMUSG00000055022.14	ENSMUSG00000104701.1	0.995198868807	0.00245055474677
ENSMUSG00000055026.13	ENSMUSG00000109669.1	0.995347877313	0.00211303187004
ENSMUSG00000055078.7	ENSMUSG00000102930.1	0.99848304294	6.83124831886e-06
ENSMUSG00000055116.8	ENSMUSG00000108176.1	0.993509855463	0.00974832866779
ENSMUSG00000055128.15	ENSMUSG00000110834.1	0.995504355889	0.00179767713814
ENSMUSG00000055128.15	ENSMUSG00000114851.1	0.998358723353	1.05318338661e-05
ENSMUSG00000055148.7	ENSMUSG00000104416.1	0.997654630377	7.07786660715e-05
ENSMUSG00000055313.14	ENSMUSG00000112393.1	0.993599191467	0.00916171510048
ENSMUSG00000055341.10	ENSMUSG00000085024.1	0.995448846775	0.0019051548044
ENSMUSG00000055371.17	ENSMUSG00000086782.2	0.995078587791	0.00275142089304
ENSMUSG00000055373.8	ENSMUSG00000106791.1	0.99435373895	0.0051921231178
ENSMUSG00000055447.19	ENSMUSG00000097027.2	0.99472223864	0.00380724214246
ENSMUSG00000055560.8	ENSMUSG00000114961.1	0.996242558962	0.000759837244409
ENSMUSG00000055629.5	ENSMUSG00000074758.10	0.993482846222	0.00993103329404
ENSMUSG00000055629.5	ENSMUSG00000097079.2	0.993622252302	0.00901463727836
ENSMUSG00000055633.6	ENSMUSG00000102642.1	0.994132598552	0.00618594662209
ENSMUSG00000055660.8	ENSMUSG00000085158.1	0.994189727985	0.00591668348729
ENSMUSG00000055723.6	ENSMUSG00000102709.1	0.997890696071	4.05714960143e-05
ENSMUSG00000055725.11	ENSMUSG00000110630.1	0.994599487473	0.00423320168164
ENSMUSG00000055745.4	ENSMUSG00000097890.2	0.994399878427	0.00500081163174
ENSMUSG00000055761.14	ENSMUSG00000104571.1	0.994968682322	0.00304990673759
ENSMUSG00000055799.13	ENSMUSG00000098202.1	0.993857483266	0.00761247631164
ENSMUSG00000055809.7	ENSMUSG00000109863.1	0.995890987374	0.00117077608642
ENSMUSG00000055809.7	ENSMUSG00000110586.1	0.998303494955	1.26156881687e-05
ENSMUSG00000055866.9	ENSMUSG00000111000.1	0.996919190503	0.000285088979179
ENSMUSG00000055900.14	ENSMUSG00000097309.2	0.994558341938	0.00438366489486
ENSMUSG00000055932.15	ENSMUSG00000060143.7	0.997049405604	0.000229475770475
ENSMUSG00000055991.15	ENSMUSG00000105485.1	0.993732075925	0.00833809469883
ENSMUSG00000056054.9	ENSMUSG00000109556.1	0.994921296491	0.00318584780031
ENSMUSG00000056071.12	ENSMUSG00000104625.1	0.99776427342	5.51150646452e-05
ENSMUSG00000056091.12	ENSMUSG00000103432.1	0.99380266644	0.00792362128949
ENSMUSG00000056091.12	ENSMUSG00000105466.1	0.994731818648	0.00377540835215
ENSMUSG00000056116.18	ENSMUSG00000091994.2	0.994469331858	0.00472282866764
ENSMUSG00000056144.14	ENSMUSG00000055833.14	0.994673784041	0.00397134839687
ENSMUSG00000056185.4	ENSMUSG00000097027.2	0.994022449173	0.00673075608049
ENSMUSG00000056216.9	ENSMUSG00000097462.7	0.99509513086	0.00270847326004
ENSMUSG00000056216.9	ENSMUSG00000111761.1	0.996606989138	0.000460792711476
ENSMUSG00000056220.14	ENSMUSG00000108953.1	0.994256951618	0.00561114894789
ENSMUSG00000056228.10	ENSMUSG00000106859.1	0.995973772689	0.0010616253044
ENSMUSG00000056234.15	ENSMUSG00000112278.1	0.996116191634	0.000892168738589
ENSMUSG00000056267.14	ENSMUSG00000093908.2	0.994797834935	0.00356143591775
ENSMUSG00000056306.5	ENSMUSG00000105791.1	0.996822255457	0.000332831703166
ENSMUSG00000056313.5	ENSMUSG00000110256.1	0.994805402394	0.00353750310872
ENSMUSG00000056342.16	ENSMUSG00000031294.9	0.998303533683	1.26141207172e-05
ENSMUSG00000056531.11	ENSMUSG00000101304.1	0.997074268353	0.000219887962844
ENSMUSG00000056536.14	ENSMUSG00000100313.1	0.995460916949	0.00188138155805
ENSMUSG00000056553.14	ENSMUSG00000113656.1	0.995598289101	0.0016263289659
ENSMUSG00000056602.11	ENSMUSG00000113680.1	0.993788685036	0.00800447023473
ENSMUSG00000056671.6	ENSMUSG00000105632.1	0.995848405186	0.00123013844193
ENSMUSG00000056679.13	ENSMUSG00000114407.1	0.993584325897	0.00925746315323
ENSMUSG00000056679.13	ENSMUSG00000115784.1	0.994211089318	0.00581828338215
ENSMUSG00000056718.2	ENSMUSG00000092373.1	0.994999682071	0.00296336588397
ENSMUSG00000056718.2	ENSMUSG00000113100.1	0.994295178504	0.00544274688337
ENSMUSG00000056832.14	ENSMUSG00000098120.1	0.993913114246	0.0073060879638
ENSMUSG00000056938.16	ENSMUSG00000113737.1	0.99552884306	0.00175175168703
ENSMUSG00000056947.5	ENSMUSG00000102698.1	0.998049821829	2.6744824723e-05
ENSMUSG00000056947.5	ENSMUSG00000102973.1	0.993540077358	0.00954685649838
ENSMUSG00000056962.11	ENSMUSG00000103593.1	0.993525619163	0.0096428522107
ENSMUSG00000056987.8	ENSMUSG00000073781.4	0.995895816455	0.00116418421737
ENSMUSG00000056987.8	ENSMUSG00000073846.4	0.995895816455	0.00116418421737
ENSMUSG00000056987.8	ENSMUSG00000078635.3	0.995895816455	0.00116418421737
ENSMUSG00000056987.8	ENSMUSG00000085033.1	0.995895816455	0.00116418421737
ENSMUSG00000056987.8	ENSMUSG00000085189.1	0.995895816455	0.00116418421737
ENSMUSG00000056987.8	ENSMUSG00000085262.1	0.995895816455	0.00116418421737
ENSMUSG00000056987.8	ENSMUSG00000085274.1	0.995895816455	0.00116418421737
ENSMUSG00000056987.8	ENSMUSG00000085416.1	0.995895816455	0.00116418421737
ENSMUSG00000056987.8	ENSMUSG00000085568.7	0.995895816455	0.00116418421737
ENSMUSG00000056987.8	ENSMUSG00000085773.3	0.995895816455	0.00116418421737
ENSMUSG00000056987.8	ENSMUSG00000085865.2	0.995895816455	0.00116418421737
ENSMUSG00000056987.8	ENSMUSG00000085872.1	0.995895816455	0.00116418421737
ENSMUSG00000056987.8	ENSMUSG00000085888.7	0.995895816455	0.00116418421737
ENSMUSG00000056987.8	ENSMUSG00000085952.1	0.995895816455	0.00116418421737
ENSMUSG00000056987.8	ENSMUSG00000086018.7	0.995895816455	0.00116418421737
ENSMUSG00000056987.8	ENSMUSG00000086109.2	0.995895816455	0.00116418421737
ENSMUSG00000056987.8	ENSMUSG00000086193.1	0.995895816455	0.00116418421737
ENSMUSG00000056987.8	ENSMUSG00000086315.1	0.995895816455	0.00116418421737
ENSMUSG00000056987.8	ENSMUSG00000086493.1	0.995895816455	0.00116418421737
ENSMUSG00000056987.8	ENSMUSG00000086575.1	0.995895816455	0.00116418421737
ENSMUSG00000056987.8	ENSMUSG00000086700.2	0.995895816455	0.00116418421737
ENSMUSG00000056987.8	ENSMUSG00000086749.1	0.995895816455	0.00116418421737
ENSMUSG00000056987.8	ENSMUSG00000087059.7	0.995895816455	0.00116418421737
ENSMUSG00000056987.8	ENSMUSG00000087618.1	0.995895816455	0.00116418421737
ENSMUSG00000056987.8	ENSMUSG00000089671.1	0.995895816455	0.00116418421737
ENSMUSG00000056987.8	ENSMUSG00000089870.1	0.995895816455	0.00116418421737
ENSMUSG00000056987.8	ENSMUSG00000090002.1	0.995895816455	0.00116418421737
ENSMUSG00000056987.8	ENSMUSG00000090006.1	0.995895816455	0.00116418421737
ENSMUSG00000056987.8	ENSMUSG00000090034.1	0.995895816455	0.00116418421737
ENSMUSG00000056987.8	ENSMUSG00000090860.1	0.995895816455	0.00116418421737
ENSMUSG00000056987.8	ENSMUSG00000090861.1	0.995895816455	0.00116418421737
ENSMUSG00000056987.8	ENSMUSG00000091172.1	0.995895816455	0.00116418421737
ENSMUSG00000056987.8	ENSMUSG00000092545.7	0.995895816455	0.00116418421737
ENSMUSG00000056987.8	ENSMUSG00000093387.1	0.995895828144	0.00116416829472
ENSMUSG00000056987.8	ENSMUSG00000096111.7	0.995895816455	0.00116418421737
ENSMUSG00000056987.8	ENSMUSG00000097489.1	0.995895816455	0.00116418421737
ENSMUSG00000056987.8	ENSMUSG00000097633.2	0.995895816455	0.00116418421737
ENSMUSG00000056987.8	ENSMUSG00000097993.7	0.995468181008	0.00186718293962
ENSMUSG00000056987.8	ENSMUSG00000099933.1	0.995895816455	0.00116418421737
ENSMUSG00000056987.8	ENSMUSG00000100502.1	0.995895816455	0.00116418421737
ENSMUSG00000056987.8	ENSMUSG00000100635.1	0.995895816455	0.00116418421737
ENSMUSG00000056987.8	ENSMUSG00000100680.1	0.995895816455	0.00116418421737
ENSMUSG00000056987.8	ENSMUSG00000101086.2	0.995895816455	0.00116418421737
ENSMUSG00000056987.8	ENSMUSG00000102899.1	0.995895816455	0.00116418421737
ENSMUSG00000056987.8	ENSMUSG00000103087.1	0.995895816455	0.00116418421737
ENSMUSG00000056987.8	ENSMUSG00000103479.1	0.995895816455	0.00116418421737
ENSMUSG00000056987.8	ENSMUSG00000103929.1	0.995895816455	0.00116418421737
ENSMUSG00000056987.8	ENSMUSG00000105639.1	0.995895816455	0.00116418421737
ENSMUSG00000056987.8	ENSMUSG00000105640.1	0.995895816455	0.00116418421737
ENSMUSG00000056987.8	ENSMUSG00000106675.1	0.995895816455	0.00116418421737
ENSMUSG00000056987.8	ENSMUSG00000106873.1	0.995895816455	0.00116418421737
ENSMUSG00000056987.8	ENSMUSG00000106947.1	0.995895816455	0.00116418421737
ENSMUSG00000056987.8	ENSMUSG00000107494.1	0.995895816455	0.00116418421737
ENSMUSG00000056987.8	ENSMUSG00000108050.1	0.995895816455	0.00116418421737
ENSMUSG00000056987.8	ENSMUSG00000108334.1	0.995895816455	0.00116418421737
ENSMUSG00000056987.8	ENSMUSG00000109153.1	0.995895816455	0.00116418421737
ENSMUSG00000056987.8	ENSMUSG00000109297.1	0.995895816455	0.00116418421737
ENSMUSG00000056987.8	ENSMUSG00000109420.1	0.995895816455	0.00116418421737
ENSMUSG00000056987.8	ENSMUSG00000109731.1	0.995895816455	0.00116418421737
ENSMUSG00000056987.8	ENSMUSG00000109869.1	0.995895816455	0.00116418421737
ENSMUSG00000056987.8	ENSMUSG00000110006.1	0.995895816455	0.00116418421737
ENSMUSG00000056987.8	ENSMUSG00000110166.1	0.995895816455	0.00116418421737
ENSMUSG00000056987.8	ENSMUSG00000110594.1	0.995895816455	0.00116418421737
